Sample,date,tax_label,mean_rel_abund,mean
sample16,2022-10-24,*Simplicispira*,0.11048345421173619,0.3901699130216283
sample16,2022-10-24,*Terrimonas*,0.6058770069675856,0.6644726300806033
sample16,2022-10-24,*Thauera*,0.8696117041181817,0.36917998114796513
sample16,2022-10-24,*Trichococcus*,2.596361173975801,3.1365122818711373
sample16,2022-10-24,*unidentified_Caldilineaceae*,0.9462373255876116,1.0407829723398616
sample16,2022-10-24,Actinobacteria Genus of PeM15,3.1719443305950072,2.755898039947531
sample16,2022-10-24,Anaerolineae Genus of C10-SB1A,0.030293850348379277,0.2640053588327615
sample16,2022-10-24,Burkholderiales Genus of SC-I-84,1.8105030561149027,1.297114173829319
sample16,2022-10-24,Chloroflexi Genus of OLB14,1.8782187215995154,1.6816085671473981
sample16,2022-10-24,Flavobacteriales Genus of NS9_marine_group,0.46153572001354315,0.9059129042078556
sample16,2022-10-24,Gammaproteobacteria Genus of Run-SP154,5.615054261631947,2.6335148874738517
sample16,2022-10-24,Genus of Actinobacteria,0.684284619633979,0.7126946461146075
sample16,2022-10-24,Genus of Caldilineaceae,2.3557923623857295,4.411204707392569
sample16,2022-10-24,Genus of Chloroflexaceae,0.7733841794821533,0.509813734457172
sample16,2022-10-24,Genus of Comamonadaceae,1.3578772920861772,1.6405102162494207
sample16,2022-10-24,Genus of Intrasporangiaceae,6.477538000962276,5.010608469695935
sample16,2022-10-24,Genus of Kineosporiaceae,0.826843915391058,0.6569083750018746
sample16,2022-10-24,Genus of Micrococcales,2.5625033412334943,1.6418298495456767
sample16,2022-10-24,Genus of Microtrichaceae,2.425290019067306,1.387385172656866
sample16,2022-10-24,Genus of Microtrichales,2.2167970490225777,1.3823951177390017
sample16,2022-10-24,Genus of Propionibacteriaceae,0.48113762318014147,0.8792396657092159
sample16,2022-10-24,Genus of Rhodobacteraceae,2.4538018782187216,2.657419448875585
sample16,2022-10-24,Genus of Saccharimonadales,1.77842721456956,1.5574194736276132
sample16,2022-10-24,Genus of Saprospiraceae,2.59101520038491,2.160915937332617
sample16,2022-10-24,Ignavibacteria Genus of SJA-28,0.7698201970882264,0.5225866721513354
sample16,2022-10-24,Ilumatobacteraceae CL500-29_marine_group,1.284815653010674,0.930435459719942
sample16,2022-10-24,Microtrichaceae IMCC26207,3.578238323502682,1.9551873403156141
sample16,2022-10-24,Other max.<1%,28.116257105689897,0.004636330084802926
sample16,2022-10-24,Saprospiraceae OLB8,0.005345973590890461,0.6012212433047679
sample16,2022-10-24,Solirubrobacterales unidentified_67-14,2.059981823689791,1.6640872308775274
sample16,2022-10-24,Spongiibacteraceae BD1-7_clade,0.47044567599836057,0.6189779620413468
sample16,2022-10-24,Thermomicrobiales Genus of JG30-KF-CM45,4.421120159666411,4.824373786433909
sample17,2022-11-01,*Acidovorax*,0.6415803136145876,0.6250601854685071
sample17,2022-11-01,*Bifidobacterium*,0.9159403161471414,0.7718842085045514
sample17,2022-11-01,*Candidatus_Microthrix*,2.8871114112656437,16.572508272021935
sample17,2022-11-01,*Collinsella*,1.0235738556022203,0.9171921516494475
sample17,2022-11-01,*Dechloromonas*,0.39676677289323176,0.5935828241994345
sample17,2022-11-01,*Ferruginibacter*,0.7428824683958382,0.6918805480368627
sample17,2022-11-01,*Hyphomicrobium*,1.3612477048730558,1.3421399822106193
sample17,2022-11-01,*Iamia*,1.0341261633919339,0.9195638065549002
sample17,2022-11-01,*Longivirga*,0.5930396977819049,0.5226197584525807
sample17,2022-11-01,*Methanosaeta*,0.5972606208977904,0.5796673762182207
sample17,2022-11-01,*Mycobacterium*,0.6816790832154992,0.7498251193740132
sample17,2022-11-01,*Nitrospira*,1.7833400164616,0.9664133831269824
sample17,2022-11-01,*Nordella*,1.2536141654179769,1.1986489788430603
sample17,2022-11-01,*Romboutsia*,0.8336323153873751,1.0035358373993588
sample17,2022-11-01,*Simplicispira*,0.12873815503450606,0.3901699130216283
sample17,2022-11-01,*Terrimonas*,0.6246966211510457,0.6644726300806033
sample17,2022-11-01,*Thauera*,1.0130215478125066,0.36917998114796513
sample17,2022-11-01,*Trichococcus*,1.82977017073634,3.1365122818711373
sample17,2022-11-01,*unidentified_Caldilineaceae*,1.2958233965768313,1.0407829723398616
sample17,2022-11-01,Actinobacteria Genus of PeM15,3.48859295527932,2.755898039947531
sample17,2022-11-01,Anaerolineae Genus of C10-SB1A,0.06331384673828166,0.2640053588327615
sample17,2022-11-01,Burkholderiales Genus of SC-I-84,1.753793554650402,1.297114173829319
sample17,2022-11-01,Chloroflexi Genus of OLB14,2.159002173775405,1.6816085671473981
sample17,2022-11-01,Flavobacteriales Genus of NS9_marine_group,0.599371082455733,0.9059129042078556
sample17,2022-11-01,Gammaproteobacteria Genus of Run-SP154,5.343688664710973,2.6335148874738517
sample17,2022-11-01,Genus of Actinobacteria,0.8821729312200578,0.7126946461146075
sample17,2022-11-01,Genus of Caldilineaceae,3.505476647742861,4.411204707392569
sample17,2022-11-01,Genus of Chloroflexaceae,0.9855855475592512,0.509813734457172
sample17,2022-11-01,Genus of Comamonadaceae,1.3380326277356858,1.6405102162494207
sample17,2022-11-01,Genus of Intrasporangiaceae,5.696135744887407,5.010608469695935
sample17,2022-11-01,Genus of Kineosporiaceae,0.8188590844817761,0.6569083750018746
sample17,2022-11-01,Genus of Micrococcales,2.14000801975392,1.6418298495456767
sample17,2022-11-01,Genus of Microtrichaceae,2.604309562501319,1.387385172656866
sample17,2022-11-01,Genus of Microtrichales,2.564210792900407,1.3823951177390017
sample17,2022-11-01,Genus of Propionibacteriaceae,0.5107316970221387,0.8792396657092159
sample17,2022-11-01,Genus of Rhodobacteraceae,2.137897558195977,2.657419448875585
sample17,2022-11-01,Genus of Saccharimonadales,1.7200261697233186,1.5574194736276132
sample17,2022-11-01,Genus of Saprospiraceae,2.467129561235042,2.160915937332617
sample17,2022-11-01,Ignavibacteria Genus of SJA-28,0.8526264694088598,0.5225866721513354
sample17,2022-11-01,Ilumatobacteraceae CL500-29_marine_group,1.3718000126627694,0.930435459719942
sample17,2022-11-01,Microtrichaceae IMCC26207,3.48859295527932,1.9551873403156141
sample17,2022-11-01,Other max.<1%,26.965367325834162,0.004636330084802926
sample17,2022-11-01,Saprospiraceae OLB8,0,0.6012212433047679
sample17,2022-11-01,Solirubrobacterales unidentified_67-14,2.4629086381191567,1.6640872308775274
sample17,2022-11-01,Spongiibacteraceae BD1-7_clade,0.5065107739062533,0.6189779620413468
sample17,2022-11-01,Thermomicrobiales Genus of JG30-KF-CM45,3.9360108055631766,4.824373786433909
sample18,2022-11-14,*Acidovorax*,0.8443856880890444,0.6250601854685071
sample18,2022-11-14,*Bifidobacterium*,0.6119663951554438,0.7718842085045514
sample18,2022-11-14,*Candidatus_Microthrix*,8.76583223165167,16.572508272021935
sample18,2022-11-14,*Collinsella*,0.6801995820717301,0.9171921516494475
sample18,2022-11-14,*Dechloromonas*,0.32837221203462835,0.5935828241994345
sample18,2022-11-14,*Ferruginibacter*,0.6993901658919357,0.6918805480368627
sample18,2022-11-14,*Hyphomicrobium*,1.3753251737813978,1.3421399822106193
sample18,2022-11-14,*Iamia*,0.94460318137234,0.9195638065549002
sample18,2022-11-14,*Longivirga*,0.47976459550513884,0.5226197584525807
sample18,2022-11-14,*Methanosaeta*,0.3198430636700925,0.5796673762182207
sample18,2022-11-14,*Mycobacterium*,0.5394686340568894,0.7498251193740132
sample18,2022-11-14,*Nitrospira*,1.2324619386754232,0.9664133831269824
sample18,2022-11-14,*Nordella*,1.159964177576869,1.1986489788430603
sample18,2022-11-14,*Romboutsia*,0.9637937651925456,1.0035358373993588
sample18,2022-11-14,*Simplicispira*,0.19617041238432342,0.3901699130216283
sample18,2022-11-14,*Terrimonas*,0.5543946436948272,0.6644726300806033
sample18,2022-11-14,*Thauera*,0.6503475627958549,0.36917998114796513
sample18,2022-11-14,*Trichococcus*,2.0832444880378698,3.1365122818711373
sample18,2022-11-14,*unidentified_Caldilineaceae*,2.172800545865495,1.0407829723398616
sample18,2022-11-14,Actinobacteria Genus of PeM15,2.695210883193313,2.755898039947531
sample18,2022-11-14,Anaerolineae Genus of C10-SB1A,0.034116593458143205,0.2640053588327615
sample18,2022-11-14,Burkholderiales Genus of SC-I-84,1.4606166574267558,1.297114173829319
sample18,2022-11-14,Chloroflexi Genus of OLB14,1.9531749754786984,1.6816085671473981
sample18,2022-11-14,Flavobacteriales Genus of NS9_marine_group,0.44778028913812956,0.9059129042078556
sample18,2022-11-14,Gammaproteobacteria Genus of Run-SP154,4.413834278647277,2.6335148874738517
sample18,2022-11-14,Genus of Actinobacteria,0.8209305300865709,0.7126946461146075
sample18,2022-11-14,Genus of Caldilineaceae,5.718793978421255,4.411204707392569
sample18,2022-11-14,Genus of Chloroflexaceae,0.8635762719092499,0.509813734457172
sample18,2022-11-14,Genus of Comamonadaceae,1.10665700029852,1.6405102162494207
sample18,2022-11-14,Genus of Intrasporangiaceae,5.676148236598576,5.010608469695935
sample18,2022-11-14,Genus of Kineosporiaceae,0.8230628171777048,0.6569083750018746
sample18,2022-11-14,Genus of Micrococcales,2.7591794959273317,1.6418298495456767
sample18,2022-11-14,Genus of Microtrichaceae,1.9851592818457078,1.387385172656866
sample18,2022-11-14,Genus of Microtrichales,1.9915561431191096,1.3823951177390017
sample18,2022-11-14,Genus of Propionibacteriaceae,0.4157959827711203,0.8792396657092159
sample18,2022-11-14,Genus of Rhodobacteraceae,2.098170497675807,2.657419448875585
sample18,2022-11-14,Genus of Saccharimonadales,1.9190583820205553,1.5574194736276132
sample18,2022-11-14,Genus of Saprospiraceae,1.850825195104269,2.160915937332617
sample18,2022-11-14,Ignavibacteria Genus of SJA-28,0.6119663951554438,0.5225866721513354
sample18,2022-11-14,Ilumatobacteraceae CL500-29_marine_group,0.9829843490127511,0.930435459719942
sample18,2022-11-14,Microtrichaceae IMCC26207,3.2773252590728816,1.9551873403156141
sample18,2022-11-14,Other max.<1%,24.540492131860635,0.004636330084802926
sample18,2022-11-14,Saprospiraceae OLB8,0.008529148364535801,0.6012212433047679
sample18,2022-11-14,Solirubrobacterales unidentified_67-14,2.1962557038679686,1.6640872308775274
sample18,2022-11-14,Spongiibacteraceae BD1-7_clade,0.6332892660667833,0.6189779620413468
sample18,2022-11-14,Thermomicrobiales Genus of JG30-KF-CM45,4.11318179879739,4.824373786433909
sample19,2022-11-29,*Acidovorax*,0.7231491573740253,0.6250601854685071
sample19,2022-11-29,*Bifidobacterium*,1.2073446801375032,0.7718842085045514
sample19,2022-11-29,*Candidatus_Microthrix*,10.103127358095078,16.572508272021935
sample19,2022-11-29,*Collinsella*,2.272155613314329,0.9171921516494475
sample19,2022-11-29,*Dechloromonas*,0.41921690282552193,0.5935828241994345
sample19,2022-11-29,*Ferruginibacter*,0.6015762555546239,0.6918805480368627
sample19,2022-11-29,*Hyphomicrobium*,1.2639389620189485,1.3421399822106193
sample19,2022-11-29,*Iamia*,1.1381738911712922,0.9195638065549002
sample19,2022-11-29,*Longivirga*,0.391967804141863,0.5226197584525807
sample19,2022-11-29,*Methanosaeta*,1.48193175148822,0.5796673762182207
sample19,2022-11-29,*Mycobacterium*,0.5198289595036472,0.7498251193740132
sample19,2022-11-29,*Nitrospira*,3.4941728850507254,0.9664133831269824
sample19,2022-11-29,*Nordella*,1.1297895531147815,1.1986489788430603
sample19,2022-11-29,*Romboutsia*,0.8719711578770856,1.0035358373993588
sample19,2022-11-29,*Simplicispira*,0.2871635784354825,0.3901699130216283
sample19,2022-11-29,*Terrimonas*,0.660266621950197,0.6644726300806033
sample19,2022-11-29,*Thauera*,0.6288253542382829,0.36917998114796513
sample19,2022-11-29,*Trichococcus*,3.525614152762639,3.1365122818711373
sample19,2022-11-29,*unidentified_Caldilineaceae*,0.8174729605097677,1.0407829723398616
sample19,2022-11-29,Actinobacteria Genus of PeM15,2.479667980212962,2.755898039947531
sample19,2022-11-29,Anaerolineae Genus of C10-SB1A,0.085939465079232,0.2640053588327615
sample19,2022-11-29,Burkholderiales Genus of SC-I-84,1.4085687934937536,1.297114173829319
sample19,2022-11-29,Chloroflexi Genus of OLB14,1.4106648780078814,1.6816085671473981
sample19,2022-11-29,Flavobacteriales Genus of NS9_marine_group,0.4946759453341159,0.9059129042078556
sample19,2022-11-29,Gammaproteobacteria Genus of Run-SP154,2.7626393896201895,2.6335148874738517
sample19,2022-11-29,Genus of Actinobacteria,0.8363377211369162,0.7126946461146075
sample19,2022-11-29,Genus of Caldilineaceae,3.056091221598055,4.411204707392569
sample19,2022-11-29,Genus of Chloroflexaceae,1.041754003521422,0.509813734457172
sample19,2022-11-29,Genus of Comamonadaceae,1.2953802297308628,1.6405102162494207
sample19,2022-11-29,Genus of Intrasporangiaceae,5.50641401861323,5.010608469695935
sample19,2022-11-29,Genus of Kineosporiaceae,0.7105726502892596,0.6569083750018746
sample19,2022-11-29,Genus of Micrococcales,2.0709314999580783,1.6418298495456767
sample19,2022-11-29,Genus of Microtrichaceae,2.06045107738744,1.387385172656866
sample19,2022-11-29,Genus of Microtrichales,1.5343338643414104,1.3823951177390017
sample19,2022-11-29,Genus of Propionibacteriaceae,0.4317934099102876,0.8792396657092159
sample19,2022-11-29,Genus of Rhodobacteraceae,2.4293619518738994,2.657419448875585
sample19,2022-11-29,Genus of Saccharimonadales,2.351806824851178,1.5574194736276132
sample19,2022-11-29,Genus of Saprospiraceae,1.8487465414605517,2.160915937332617
sample19,2022-11-29,Ignavibacteria Genus of SJA-28,0.36471870545820406,0.5225866721513354
sample19,2022-11-29,Ilumatobacteraceae CL500-29_marine_group,1.1130208770017607,0.930435459719942
sample19,2022-11-29,Microtrichaceae IMCC26207,3.181856292445712,1.9551873403156141
sample19,2022-11-29,Other max.<1%,24.450825857298565,0.004636330084802926
sample19,2022-11-29,Saprospiraceae OLB8,0.027249098683658924,0.6012212433047679
sample19,2022-11-29,Solirubrobacterales unidentified_67-14,1.71878930158464,1.6640872308775274
sample19,2022-11-29,Spongiibacteraceae BD1-7_clade,0.6833235516056007,0.6189779620413468
sample19,2022-11-29,Thermomicrobiales Genus of JG30-KF-CM45,3.1063972499371175,4.824373786433909
sample2,2022-04-14,*Acidovorax*,0.5240119533650407,0.6250601854685071
sample2,2022-04-14,*Bifidobacterium*,0.2630582095206027,0.7718842085045514
sample2,2022-04-14,*Candidatus_Microthrix*,28.612315333136916,16.572508272021935
sample2,2022-04-14,*Collinsella*,0.4777137084894145,0.9171921516494475
sample2,2022-04-14,*Dechloromonas*,0.13468580327454857,0.5935828241994345
sample2,2022-04-14,*Ferruginibacter*,0.5408476787743592,0.6918805480368627
sample2,2022-04-14,*Hyphomicrobium*,1.3068731848983544,1.3421399822106193
sample2,2022-04-14,*Iamia*,0.3872216844143272,0.9195638065549002
sample2,2022-04-14,*Longivirga*,0.22938675870196557,0.5226197584525807
sample2,2022-04-14,*Methanosaeta*,1.0943221516057073,0.5796673762182207
sample2,2022-04-14,*Mycobacterium*,0.38932615009049204,0.7498251193740132
sample2,2022-04-14,*Nitrospira*,0.06313397028494466,0.9664133831269824
sample2,2022-04-14,*Nordella*,1.298455322193695,1.1986489788430603
sample2,2022-04-14,*Romboutsia*,1.0711730291678943,1.0035358373993588
sample2,2022-04-14,*Simplicispira*,0.27778946925375647,0.3901699130216283
sample2,2022-04-14,*Terrimonas*,0.8459952018182584,0.6644726300806033
sample2,2022-04-14,*Thauera*,0,0.36917998114796513
sample2,2022-04-14,*Trichococcus*,3.7459489035733826,3.1365122818711373
sample2,2022-04-14,*unidentified_Caldilineaceae*,0.8480996674944232,1.0407829723398616
sample2,2022-04-14,Actinobacteria Genus of PeM15,1.4184098657350899,2.755898039947531
sample2,2022-04-14,Anaerolineae Genus of C10-SB1A,0.8333684077612695,0.2640053588327615
sample2,2022-04-14,Burkholderiales Genus of SC-I-84,0.614503977440128,1.297114173829319
sample2,2022-04-14,Chloroflexi Genus of OLB14,0.9364872258933457,1.6816085671473981
sample2,2022-04-14,Flavobacteriales Genus of NS9_marine_group,1.416305400058925,0.9059129042078556
sample2,2022-04-14,Gammaproteobacteria Genus of Run-SP154,0.7702344374763247,2.6335148874738517
sample2,2022-04-14,Genus of Actinobacteria,0.6439664969064354,0.7126946461146075
sample2,2022-04-14,Genus of Caldilineaceae,5.309566900963845,4.411204707392569
sample2,2022-04-14,Genus of Chloroflexaceae,0.16625278841702093,0.509813734457172
sample2,2022-04-14,Genus of Comamonadaceae,1.323708910307673,1.6405102162494207
sample2,2022-04-14,Genus of Intrasporangiaceae,5.408476787743592,5.010608469695935
sample2,2022-04-14,Genus of Kineosporiaceae,0.2798939349299213,0.6569083750018746
sample2,2022-04-14,Genus of Micrococcales,0.9785765394166421,1.6418298495456767
sample2,2022-04-14,Genus of Microtrichaceae,0.8754577212845659,1.387385172656866
sample2,2022-04-14,Genus of Microtrichales,0.2798939349299213,1.3823951177390017
sample2,2022-04-14,Genus of Propionibacteriaceae,2.4159265962372154,0.8792396657092159
sample2,2022-04-14,Genus of Rhodobacteraceae,3.6743970705837783,2.657419448875585
sample2,2022-04-14,Genus of Saccharimonadales,1.0837998232248833,1.5574194736276132
sample2,2022-04-14,Genus of Saprospiraceae,2.283345258638832,2.160915937332617
sample2,2022-04-14,Ignavibacteria Genus of SJA-28,0.09049202407508734,0.5225866721513354
sample2,2022-04-14,Ilumatobacteraceae CL500-29_marine_group,0.5113851593080517,0.930435459719942
sample2,2022-04-14,Microtrichaceae IMCC26207,0.3577591649480197,1.9551873403156141
sample2,2022-04-14,Other max.<1%,16.14546066753651,0.004636330084802926
sample2,2022-04-14,Saprospiraceae OLB8,5.536849193989646,0.6012212433047679
sample2,2022-04-14,Solirubrobacterales unidentified_67-14,0.803905888294962,1.6640872308775274
sample2,2022-04-14,Spongiibacteraceae BD1-7_clade,0.4293109979376236,0.6189779620413468
sample2,2022-04-14,Thermomicrobiales Genus of JG30-KF-CM45,3.3019066459026054,4.824373786433909
sample20,2022-12-19,*Acidovorax*,0.8925176964715681,0.6250601854685071
sample20,2022-12-19,*Bifidobacterium*,1.3288194507304887,0.7718842085045514
sample20,2022-12-19,*Candidatus_Microthrix*,17.383275702880315,16.572508272021935
sample20,2022-12-19,*Collinsella*,1.3849412531455365,0.9171921516494475
sample20,2022-12-19,*Dechloromonas*,0.4779405108894401,0.5935828241994345
sample20,2022-12-19,*Ferruginibacter*,0.7386353350109528,0.6918805480368627
sample20,2022-12-19,*Hyphomicrobium*,0.9902782555171352,1.3421399822106193
sample20,2022-12-19,*Iamia*,1.2401107953002517,0.9195638065549002
sample20,2022-12-19,*Longivirga*,0.3367308144902873,0.5226197584525807
sample20,2022-12-19,*Methanosaeta*,0.9595017832250122,0.5796673762182207
sample20,2022-12-19,*Mycobacterium*,0.42000832775132607,0.7498251193740132
sample20,2022-12-19,*Nitrospira*,1.7307239712511542,0.9664133831269824
sample20,2022-12-19,*Nordella*,0.803809041041331,1.1986489788430603
sample20,2022-12-19,*Romboutsia*,0.7730325687492079,1.0035358373993588
sample20,2022-12-19,*Simplicispira*,0.5793218313811395,0.3901699130216283
sample20,2022-12-19,*Terrimonas*,0.6481162988576498,0.6644726300806033
sample20,2022-12-19,*Thauera*,0.4019045205206655,0.36917998114796513
sample20,2022-12-19,*Trichococcus*,5.003892318554592,3.1365122818711373
sample20,2022-12-19,*unidentified_Caldilineaceae*,0.9920886362402013,1.0407829723398616
sample20,2022-12-19,Actinobacteria Genus of PeM15,2.0584028821261113,2.755898039947531
sample20,2022-12-19,Anaerolineae Genus of C10-SB1A,0.08689827470717092,0.2640053588327615
sample20,2022-12-19,Burkholderiales Genus of SC-I-84,1.102521860347231,1.297114173829319
sample20,2022-12-19,Chloroflexi Genus of OLB14,1.0844180531165704,1.6816085671473981
sample20,2022-12-19,Flavobacteriales Genus of NS9_marine_group,0.5775114506580734,0.9059129042078556
sample20,2022-12-19,Gammaproteobacteria Genus of Run-SP154,2.6540181400148453,2.6335148874738517
sample20,2022-12-19,Genus of Actinobacteria,0.8907073157485019,0.7126946461146075
sample20,2022-12-19,Genus of Caldilineaceae,3.3166174846570238,4.411204707392569
sample20,2022-12-19,Genus of Chloroflexaceae,0.6444955374115177,0.509813734457172
sample20,2022-12-19,Genus of Comamonadaceae,1.7071890218512953,1.6405102162494207
sample20,2022-12-19,Genus of Intrasporangiaceae,5.675543566812101,5.010608469695935
sample20,2022-12-19,Genus of Kineosporiaceae,0.535872694027554,0.6569083750018746
sample20,2022-12-19,Genus of Micrococcales,1.7108097832974276,1.6418298495456767
sample20,2022-12-19,Genus of Microtrichaceae,2.1525426797255465,1.387385172656866
sample20,2022-12-19,Genus of Microtrichales,1.2745080290385067,1.3823951177390017
sample20,2022-12-19,Genus of Propionibacteriaceae,0.5123377446276952,0.8792396657092159
sample20,2022-12-19,Genus of Rhodobacteraceae,2.766261744844941,2.657419448875585
sample20,2022-12-19,Genus of Saccharimonadales,1.9425385158498831,1.5574194736276132
sample20,2022-12-19,Genus of Saprospiraceae,1.4808914314680377,2.160915937332617
sample20,2022-12-19,Ignavibacteria Genus of SJA-28,0.22267682893712548,0.5225866721513354
sample20,2022-12-19,Ilumatobacteraceae CL500-29_marine_group,1.2039031808389304,0.930435459719942
sample20,2022-12-19,Microtrichaceae IMCC26207,2.0783170700798377,1.9551873403156141
sample20,2022-12-19,Other max.<1%,21.90379636837627,0.004636330084802926
sample20,2022-12-19,Saprospiraceae OLB8,0.048880279522783635,0.6012212433047679
sample20,2022-12-19,Solirubrobacterales unidentified_67-14,1.520719807375491,1.6640872308775274
sample20,2022-12-19,Spongiibacteraceae BD1-7_clade,0.626391730180857,0.6189779620413468
sample20,2022-12-19,Thermomicrobiales Genus of JG30-KF-CM45,3.1355794123504173,4.824373786433909
sample21,2023-01-02,*Acidovorax*,1.0802415273463404,0.6250601854685071
sample21,2023-01-02,*Bifidobacterium*,1.3943666887717707,0.7718842085045514
sample21,2023-01-02,*Candidatus_Microthrix*,8.427280025130013,16.572508272021935
sample21,2023-01-02,*Collinsella*,1.3193256779868068,0.9171921516494475
sample21,2023-01-02,*Dechloromonas*,1.0837318069177342,0.5935828241994345
sample21,2023-01-02,*Ferruginibacter*,1.2390492478447523,0.6918805480368627
sample21,2023-01-02,*Hyphomicrobium*,1.296638860772748,1.3421399822106193
sample21,2023-01-02,*Iamia*,0.790548322920666,0.9195638065549002
sample21,2023-01-02,*Longivirga*,0.284457785068584,0.5226197584525807
sample21,2023-01-02,*Methanosaeta*,0.48340372063802306,0.5796673762182207
sample21,2023-01-02,*Mycobacterium*,0.4170884087815434,0.7498251193740132
sample21,2023-01-02,*Nitrospira*,1.28442288227287,0.9664133831269824
sample21,2023-01-02,*Nordella*,1.0994380649890056,1.1986489788430603
sample21,2023-01-02,*Romboutsia*,0.9319046455621096,1.0035358373993588
sample21,2023-01-02,*Simplicispira*,1.097692925203309,0.3901699130216283
sample21,2023-01-02,*Terrimonas*,1.211127011273603,0.6644726300806033
sample21,2023-01-02,*Thauera*,0.5095808174234756,0.36917998114796513
sample21,2023-01-02,*Trichococcus*,5.347108303375101,3.1365122818711373
sample21,2023-01-02,*unidentified_Caldilineaceae*,0.08551184949914488,1.0407829723398616
sample21,2023-01-02,Actinobacteria Genus of PeM15,1.903947506195246,2.755898039947531
sample21,2023-01-02,Anaerolineae Genus of C10-SB1A,0.09423754842762906,0.2640053588327615
sample21,2023-01-02,Burkholderiales Genus of SC-I-84,1.1832047747024537,1.297114173829319
sample21,2023-01-02,Chloroflexi Genus of OLB14,1.3140902586297163,1.6816085671473981
sample21,2023-01-02,Flavobacteriales Genus of NS9_marine_group,0.8865310111339918,0.9059129042078556
sample21,2023-01-02,Gammaproteobacteria Genus of Run-SP154,2.875990366828383,2.6335148874738517
sample21,2023-01-02,Genus of Actinobacteria,1.2442846672018428,0.7126946461146075
sample21,2023-01-02,Genus of Caldilineaceae,0.4938745593522041,4.411204707392569
sample21,2023-01-02,Genus of Chloroflexaceae,0.999965097204286,0.509813734457172
sample21,2023-01-02,Genus of Comamonadaceae,2.8916966248996543,1.6405102162494207
sample21,2023-01-02,Genus of Intrasporangiaceae,6.661198562004817,5.010608469695935
sample21,2023-01-02,Genus of Kineosporiaceae,0.5409933335660186,0.6569083750018746
sample21,2023-01-02,Genus of Micrococcales,1.9022023664095493,1.6418298495456767
sample21,2023-01-02,Genus of Microtrichaceae,1.6055286028410876,1.387385172656866
sample21,2023-01-02,Genus of Microtrichales,0.6142892045652857,1.3823951177390017
sample21,2023-01-02,Genus of Propionibacteriaceae,0.5026002582806882,0.8792396657092159
sample21,2023-01-02,Genus of Rhodobacteraceae,3.842797808104429,2.657419448875585
sample21,2023-01-02,Genus of Saccharimonadales,1.8830058287668843,1.5574194736276132
sample21,2023-01-02,Genus of Saprospiraceae,2.439705420404174,2.160915937332617
sample21,2023-01-02,Ignavibacteria Genus of SJA-28,0.4432655055669959,0.5225866721513354
sample21,2023-01-02,Ilumatobacteraceae CL500-29_marine_group,0.8568636347771457,0.930435459719942
sample21,2023-01-02,Microtrichaceae IMCC26207,1.3228159575582004,1.9551873403156141
sample21,2023-01-02,Other max.<1%,29.506823496562074,0.004636330084802926
sample21,2023-01-02,Saprospiraceae OLB8,0.1937105162123486,0.6012212433047679
sample21,2023-01-02,Solirubrobacterales unidentified_67-14,1.5217618931276395,1.6640872308775274
sample21,2023-01-02,Spongiibacteraceae BD1-7_clade,0.6893302153502496,0.6189779620413468
sample21,2023-01-02,Thermomicrobiales Genus of JG30-KF-CM45,2.2023664095494047,4.824373786433909
sample22,2023-01-10,*Acidovorax*,0.710041717584594,0.6250601854685071
sample22,2023-01-10,*Bifidobacterium*,0.8743837175003161,0.7718842085045514
sample22,2023-01-10,*Candidatus_Microthrix*,21.248577809616116,16.572508272021935
sample22,2023-01-10,*Collinsella*,0.8617420251991066,0.9171921516494475
sample22,2023-01-10,*Dechloromonas*,0.910201845687076,0.5935828241994345
sample22,2023-01-10,*Ferruginibacter*,0.8343516918798196,0.6918805480368627
sample22,2023-01-10,*Hyphomicrobium*,1.0408326661329064,1.3421399822106193
sample22,2023-01-10,*Iamia*,0.6995069740002529,0.9195638065549002
sample22,2023-01-10,*Longivirga*,0.2865450254940795,0.5226197584525807
sample22,2023-01-10,*Methanosaeta*,1.03661876869917,0.5796673762182207
sample22,2023-01-10,*Mycobacterium*,0.37503687160254523,0.7498251193740132
sample22,2023-01-10,*Nitrospira*,1.1124689225064261,0.9664133831269824
sample22,2023-01-10,*Nordella*,0.8259238970123468,1.1986489788430603
sample22,2023-01-10,*Romboutsia*,0.7521806919219587,1.0035358373993588
sample22,2023-01-10,*Simplicispira*,1.0408326661329064,0.3901699130216283
sample22,2023-01-10,*Terrimonas*,0.9776242046268594,0.6644726300806033
sample22,2023-01-10,*Thauera*,0.30340061522902534,0.36917998114796513
sample22,2023-01-10,*Trichococcus*,5.071425561501833,3.1365122818711373
sample22,2023-01-10,*unidentified_Caldilineaceae*,0.7964266149761914,1.0407829723398616
sample22,2023-01-10,Actinobacteria Genus of PeM15,1.5422864607475453,2.755898039947531
sample22,2023-01-10,Anaerolineae Genus of C10-SB1A,0.08849184610846572,0.2640053588327615
sample22,2023-01-10,Burkholderiales Genus of SC-I-84,0.9038809995364713,1.297114173829319
sample22,2023-01-10,Chloroflexi Genus of OLB14,1.0345118199823016,1.6816085671473981
sample22,2023-01-10,Flavobacteriales Genus of NS9_marine_group,1.0324048712654335,0.9059129042078556
sample22,2023-01-10,Gammaproteobacteria Genus of Run-SP154,2.138552947621255,2.6335148874738517
sample22,2023-01-10,Genus of Actinobacteria,1.165142640428132,0.7126946461146075
sample22,2023-01-10,Genus of Caldilineaceae,3.173064767603557,4.411204707392569
